64	135	Gd	-44390#	400#
65	135	Tb	-32825#	401#
49	136	In	-40510#	400#
50	136	Sn	-55899#	298#
51	136	Sb	-64506.88	5.83
52	136	Te	-74425.269	2.281
53	136	I	-79545.214	14.188
54	136	Xe	-86429.159	0.007
55	136	Cs	-86338.697	1.882
56	136	Ba	-88886.921	0.306
57	136	La	-86037.479	53.171
58	136	Ce	-86508.372	0.408
59	136	Pr	-81340.355	11.455
60	136	Nd	-79199.287	11.817
61	136	Pm	-71169.915	69.073
62	136	Sm	-66810.89	12.497
63	136	Eu	-56244#	196#
64	136	Gd	-49090#	298#
65	136	Tb	-36130#	500#
49	137	In	-35040#	500#
50	137	Sn	-49788#	401#
51	137	Sb	-60060.384	52.164
52	137	Te	-69303.753	2.1
53	137	I	-76356.258	8.383
54	137	Xe	-82383.404	0.103
55	137	Cs	-86545.606	0.358
56	137	Ba	-87721.235	0.314
57	137	La	-87140.688	1.659
58	137	Ce	-85918.588	0.437
59	137	Pr	-83201.693	8.137
60	137	Nd	-79584.567	11.737
61	137	Pm	-74072.848	13.041
62	137	Sm	-68026.525	42.395
63	137	Eu	-60145.895	4.378
64	137	Gd	-51214#	298#
65	137	Tb	-40967#	401#
50	138	Sn	-44861#	503#
51	138	Sb	-54220.403	1064.232
52	138	Te	-65695.985	3.787
53	138	I	-71979.9	5.962
54	138	Xe	-79972.233	2.804
55	138	Cs	-82886.937	9.159
56	138	Ba	-88261.638	0.317
57	138	La	-86519.18	3.188
58	138	Ce	-87570.922	4.931
59	138	Pr	-83133.922	11.15
60	138	Nd	-82018.31	11.601
61	138	Pm	-74940.483	27.739
62	138	Sm	-71497.762	11.817
63	138	Eu	-61749.669	27.945
64	138	Gd	-55800#	196#
65	138	Tb	-43668#	298#
66	138	Dy	-34931#	503#
50	139	Sn	-38440#	500#
51	139	Sb	-49788#	401#
52	139	Te	-60205.072	3.54
53	139	I	-68470.954	4.005
54	139	Xe	-75644.576	2.142
55	139	Cs	-80700.921	3.14
56	139	Ba	-84913.751	0.319
57	139	La	-87226.212	2.009
58	139	Ce	-86947.862	7.23
59	139	Pr	-84818.798	7.809
60	139	Nd	-82013.942	27.6
61	139	Pm	-77500.481	13.593
62	139	Sm	-72380.219	10.884
63	139	Eu	-65398.042	13.151
64	139	Gd	-57632#	196#
65	139	Tb	-48130#	298#
66	139	Dy	-37642#	503#
51	140	Sb	-43939#	596#
52	140	Te	-56576.228	62.41
53	140	I	-63606.213	12.109
54	140	Xe	-72986.451	2.329
55	140	Cs	-77050.105	8.201
56	140	Ba	-83269.354	7.933
57	140	La	-84315.871	2.009
58	140	Ce	-88076.089	1.596
59	140	Pr	-84688.089	6.209
60	140	Nd	-84258.912	3.447
61	140	Pm	-78213.712	24.246
62	140	Sm	-75455.935	12.497
63	140	Eu	-66985.935	51.538
64	140	Gd	-61782.271	27.945
65	140	Tb	-50482.271	800.488
66	140	Dy	-42830#	401#
67	140	Ho	-29259#	503#
51	141	Sb	-39110#	500#
52	141	Te	-50487#	401#
53	141	I	-59926.657	15.835
54	141	Xe	-68197.299	2.888
55	141	Cs	-74477.523	9.195
56	141	Ba	-79732.626	5.319
57	141	La	-82931.636	4.219
58	141	Ce	-85432.916	1.597
59	141	Pr	-86015.644	1.665
60	141	Nd	-84192.63	3.265
61	141	Pm	-80522.921	13.972
62	141	Sm	-75933.909	8.539
63	141	Eu	-69925.629	12.639
64	141	Gd	-63224.224	19.76
65	141	Tb	-54540.837	105.259
66	141	Dy	-45382#	298#
67	141	Ho	-34364#	401#
52	142	Te	-46370#	503#
53	142	I	-54769.984	374.461
54	142	Xe	-65229.639	2.701
55	142	Cs	-70514.55	7.067
56	142	Ba	-77842.264	5.92
57	142	La	-80024.227	6.309
58	142	Ce	-84533.188	2.509
59	142	Pr	-83787.476	1.665
60	142	Nd	-85949.98	1.368
61	142	Pm	-81142.044	23.597
62	142	Sm	-78986.47	3.079
63	142	Eu	-71313.47	30.158
64	142	Gd	-66959.515	27.945
65	142	Tb	-56559.515	700.558
66	142	Dy	-50120#	729#
67	142	Ho	-37250#	401#
68	142	Er	-28030#	500#
52	143	Te	-40278#	503#
53	143	I	-50630#	200#
54	143	Xe	-60202.873	4.657
55	143	Cs	-67675.509	7.573
56	143	Ba	-73937.197	6.756
57	143	La	-78171.515	7.33
58	143	Ce	-81606.671	2.508
59	143	Pr	-83068.246	1.897
60	143	Nd	-84002.234	1.367
61	143	Pm	-82960.651	2.996
62	143	Sm	-79517.152	2.804
63	143	Eu	-74241.3	10.986
64	143	Gd	-68231.3	200.301
65	143	Tb	-60419.183	51.232
66	143	Dy	-52168.941	13.041
67	143	Ho	-42048#	298#
68	143	Er	-31260#	400#
53	144	I	-45280#	401#
54	144	Xe	-56872.293	5.31
55	144	Cs	-63271.353	20.132
56	144	Ba	-71767.121	7.136
57	144	La	-74849.652	12.937
58	144	Ce	-80431.87	2.885
59	144	Pr	-80750.517	2.762
60	144	Nd	-83747.957	1.367
61	144	Pm	-81416.093	2.964
62	144	Sm	-81965.535	1.554
63	144	Eu	-75619.133	10.789
64	144	Gd	-71759.504	27.945
65	144	Tb	-62368.181	27.945
66	144	Dy	-56570.083	7.173
67	144	Ho	-44609.513	8.477
68	144	Er	-36608#	196#
69	144	Tm	-22259#	400#
53	145	I	-40939#	503#
54	145	Xe	-51493.329	11.178
55	145	Cs	-60054.415	9.067
56	145	Ba	-67516.176	8.477
57	145	La	-72835.317	12.269
58	145	Ce	-77067.022	33.902
59	145	Pr	-79625.94	7.169
60	145	Nd	-81431.951	1.384
61	145	Pm	-81267.474	2.859
62	145	Sm	-80651.318	1.578
63	145	Eu	-77991.507	3.106
64	145	Gd	-72926.32	19.709
65	145	Tb	-66388.411	109.174
66	145	Dy	-58242.599	6.52
67	145	Ho	-49120.105	7.452
68	145	Er	-39240#	200#
69	145	Tm	-27583#	196#
54	146	Xe	-47954.943	24.219
55	146	Cs	-55310.372	2.893
56	146	Ba	-64947.086	20.863
57	146	La	-69050.283	33.616
58	146	Ce	-75635.389	16.306
59	146	Pr	-76681.006	34.816
60	146	Nd	-80925.867	1.386
61	146	Pm	-79454.309	4.308
62	146	Sm	-80996.309	3.092
63	146	Eu	-77117.541	6.026
64	146	Gd	-76085.783	4.108
65	146	Tb	-67763.61	44.862
66	146	Dy	-62554.918	6.695
67	146	Ho	-51238.219	6.587
68	146	Er	-44322.012	6.705
69	146	Tm	-31055#	200#
54	147	Xe	-42360#	200#
55	147	Cs	-51920.064	8.383
56	147	Ba	-60264.029	19.748
57	147	La	-66678.39	10.712
58	147	Ce	-72013.891	8.58
59	147	Pr	-75444.067	15.857
60	147	Nd	-78146.748	1.388
61	147	Pm	-79042.26	1.399
62	147	Sm	-79266.354	1.372
63	147	Eu	-77544.756	2.63
64	147	Gd	-75356.945	1.965
65	147	Tb	-70742.665	8.1
66	147	Dy	-64196.038	8.849
67	147	Ho	-55757.092	5.001
68	147	Er	-46607.807	38.191
69	147	Tm	-35974.4	6.839
54	148	Xe	-38600#	300#
55	148	Cs	-46910.942	13.041
56	148	Ba	-57593.735	63.079
57	148	La	-62708.735	19.468
58	148	Ce	-70398.408	11.195
59	148	Pr	-72535.424	15.043
60	148	Nd	-77407.996	2.127
61	148	Pm	-76865.716	5.723
62	148	Sm	-79336.264	1.367
63	148	Eu	-76299.331	10.013
64	148	Gd	-76269.329	1.554
65	148	Tb	-70537.082	12.464
66	148	Dy	-67859.55	8.724
67	148	Ho	-57991.158	83.834
68	148	Er	-51478.989	10.246
69	148	Tm	-38765.027	10.246
70	148	Yb	-30330#	400#
55	149	Cs	-43250#	400#
56	149	Ba	-53120.309	437.802
57	149	La	-60219.913	200.262
58	149	Ce	-66669.913	10.246
59	149	Pr	-71039.366	9.874
60	149	Nd	-74375.466	2.128
61	149	Pm	-76064.256	2.267
62	149	Sm	-77135.737	1.311
63	149	Eu	-76441.112	3.951
64	149	Gd	-75127.011	3.36
65	149	Tb	-71488.669	3.667
66	149	Dy	-67695.909	9.221
67	149	Ho	-61646.578	11.99
68	149	Er	-53741.615	27.945
69	149	Tm	-43883#	196#
70	149	Yb	-33198#	300#
55	150	Cs	-38170#	400#
56	150	Ba	-49900#	300#
57	150	La	-56129.966	435.473
58	150	Ce	-64846.854	11.697
59	150	Pr	-68300.479	9.015
60	150	Nd	-73679.755	1.289
61	150	Pm	-73597.139	20.041
62	150	Sm	-77051.139	1.274
63	150	Eu	-74792.234	6.253
64	150	Gd	-75763.934	6.076
65	150	Tb	-71105.721	7.384
66	150	Dy	-69309.6	4.348
67	150	Ho	-61945.881	14.168
68	150	Er	-57831.313	17.195
69	150	Tm	-46491#	196#
70	150	Yb	-38638#	300#
71	150	Lu	-24640#	300#
55	151	Cs	-34230#	500#
56	151	Ba	-44940#	400#
57	151	La	-53310.333	435.473
58	151	Ce	-61225.052	17.698
59	151	Pr	-66779.63	11.651
60	151	Nd	-70942.988	1.293
61	151	Pm	-73386.063	4.653
62	151	Sm	-74576.279	1.273
63	151	Eu	-74652.854	1.325
64	151	Gd	-74188.737	3.056
65	151	Tb	-71623.504	4.137
66	151	Dy	-68752.405	3.293
67	151	Ho	-63622.738	8.302
68	151	Er	-58266.284	16.47
69	151	Tm	-50772.756	19.416
70	151	Yb	-41542.342	300.492
71	151	Lu	-30108#	300#
55	152	Cs	-28930#	500#
56	152	Ba	-41710#	400#
57	152	La	-49290#	300#
58	152	Ce	-58980#	200#
59	152	Pr	-63758.063	18.537
60	152	Nd	-70149.407	24.485
61	152	Pm	-71254.186	25.912
62	152	Sm	-74762.603	1.212
63	152	Eu	-72888.255	1.326
64	152	Gd	-74706.916	1.206
65	152	Tb	-70716.916	40.018
66	152	Dy	-70117.873	4.624
67	152	Ho	-63604.771	12.529
68	152	Er	-60500.377	8.83
69	152	Tm	-51720.273	54.027
70	152	Yb	-46270.381	149.708
71	152	Lu	-33422#	196#
56	153	Ba	-36470#	400#
57	153	La	-46060#	300#
58	153	Ce	-54910#	200#
59	153	Pr	-61568.463	11.882
60	153	Nd	-67330.297	2.747
61	153	Pm	-70647.824	9.066
62	153	Sm	-72559.686	1.219
63	153	Eu	-73367.222	1.33
64	153	Gd	-72882.551	1.203
65	153	Tb	-71313.338	3.995
66	153	Dy	-69142.943	4.048
67	153	Ho	-65012.103	5.094
68	153	Er	-60468.604	9.321
69	153	Tm	-53973.329	11.983
70	153	Yb	-47208#	196#
71	153	Lu	-38372.844	150.034
72	153	Hf	-27300#	300#
56	154	Ba	-32820#	500#
57	154	La	-41530#	300#
58	154	Ce	-52220#	200#
59	154	Pr	-58104.976	113.009
60	154	Nd	-65824.976	52.642
61	154	Pm	-68511.976	46.326
62	154	Sm	-72455.176	1.462
63	154	Eu	-71738.121	1.346
64	154	Gd	-73705.954	1.197
65	154	Tb	-70156.303	45.314
66	154	Dy	-70393.907	7.445
67	154	Ho	-64639.311	8.228
68	154	Er	-62605.02	4.986
69	154	Tm	-54427.131	14.412
70	154	Yb	-49932.083	17.281
71	154	Lu	-39715#	196#
72	154	Hf	-32670#	300#
57	155	La	-37930#	400#
58	155	Ce	-47780#	300#
59	155	Pr	-55415.268	17.198
60	155	Nd	-62283.724	9.153
61	155	Pm	-66939.931	4.718
62	155	Sm	-70190.819	1.487
63	155	Eu	-71818.092	1.401
64	155	Gd	-72069.88	1.191
65	155	Tb	-71250.05	9.849
66	155	Dy	-69155.55	9.665
67	155	Ho	-66039.539	17.474
68	155	Er	-62209.189	6.098
69	155	Tm	-56625.913	9.925
70	155	Yb	-50502.608	16.6
71	155	Lu	-42545.047	19.246
72	155	Hf	-34170#	298#
73	155	Ta	-23928#	300#
57	156	La	-33050#	400#
58	156	Ce	-44820#	300#
59	156	Pr	-51568#	200#
60	156	Nd	-60473.644	200.033
61	156	Pm	-64163.644	3.631
62	156	Sm	-69360.43	8.546
63	156	Eu	-70082.548	3.59
64	156	Gd	-72534.914	1.19
65	156	Tb	-70090.797	3.814
66	156	Dy	-70528.964	1.194
67	156	Ho	-65478.964	60.012
68	156	Er	-64211.709	24.629
69	156	Tm	-56834.55	14.279
70	156	Yb	-53265.721	9.308
71	156	Lu	-43699.544	54.122
72	156	Hf	-37816.896	149.757
73	156	Ta	-25861#	298#
58	157	Ce	-39930#	400#
59	157	Pr	-48540#	300#
60	157	Nd	-56461.543	24.918
61	157	Pm	-62297.043	7.006
62	157	Sm	-66677.577	4.433
63	157	Eu	-69458.908	4.259
64	157	Gd	-70823.473	1.189
65	157	Tb	-70763.43	1.222
66	157	Dy	-69424.558	5.177
67	157	Ho	-66832.832	23.469
68	157	Er	-63413.639	26.505
69	157	Tm	-58709.273	27.945
70	157	Yb	-53421.898	10.92
71	157	Lu	-46440.523	12.078
72	157	Hf	-38903#	196#
73	157	Ta	-29593.33	150.069
74	157	W	-19470#	400#
58	158	Ce	-36660#	400#
59	158	Pr	-44330#	300#
60	158	Nd	-54055#	200#
61	158	Pm	-59089.209	13.453
62	158	Sm	-65250.243	4.892
63	158	Eu	-67255.188	10.255
64	158	Gd	-70689.546	1.189
65	158	Tb	-69470.668	1.401
66	158	Dy	-70407.349	2.365
67	158	Ho	-66187.593	27.108
68	158	Er	-65303.808	25.219
69	158	Tm	-58703.194	25.219
70	158	Yb	-56010.237	7.994
71	158	Lu	-47212.19	15.125
72	158	Hf	-42102.39	17.494
73	158	Ta	-31167#	196#
74	158	W	-23633#	300#
59	159	Pr	-41088#	400#
60	159	Nd	-49807#	300#
61	159	Pm	-56554.28	10.039
62	159	Sm	-62207.775	5.934
63	159	Eu	-66043.285	4.325
64	159	Gd	-68561.436	1.192
65	159	Tb	-69532.363	1.256
66	159	Dy	-69167.134	1.528
67	159	Ho	-67329.534	3.088
68	159	Er	-64561.034	3.679
69	159	Tm	-60570.398	27.945
70	159	Yb	-55838.606	17.794
71	159	Lu	-49708.604	37.663
72	159	Hf	-42852.6	16.813
73	159	Ta	-34439.148	19.689
74	159	W	-25295#	298#
75	159	Re	-14745#	305#
59	160	Pr	-36520#	400#
60	160	Nd	-47134#	300#
61	160	Pm	-53002#	200#
62	160	Sm	-60234.793	5.934
63	160	Eu	-63480.463	9.501
64	160	Gd	-67941.741	1.278
65	160	Tb	-67836.257	1.262
66	160	Dy	-69672.73	0.772
67	160	Ho	-66382.73	15.02
68	160	Er	-66064.228	24.254
69	160	Tm	-60302.028	34.262
70	160	Yb	-58162.706	7.233
71	160	Lu	-50269.937	56.821
72	160	Hf	-45938.943	9.541
73	160	Ta	-35823.695	54.316
74	160	W	-29326.455	149.827
75	160	Re	-16739#	298#
60	161	Nd	-42588#	400#
61	161	Pm	-50235#	298#
62	161	Sm	-56671.962	6.817
63	161	Eu	-61791.524	10.399
64	161	Gd	-65505.824	1.622
65	161	Tb	-67461.589	1.35
66	161	Dy	-68055.801	0.768
67	161	Ho	-67197.27	2.242
68	161	Er	-65201.608	8.78
69	161	Tm	-61898.708	27.945
70	161	Yb	-57839.4	15.354
71	161	Lu	-52562.344	27.945
72	161	Hf	-46314.672	22.551
73	161	Ta	-38778.997	24.382
74	161	W	-30555#	196#
75	161	Re	-20840.203	149.922
76	161	Os	-9979#	400#
60	162	Nd	-39550#	400#
61	162	Pm	-46370#	300#
62	162	Sm	-54530#	196#
63	162	Eu	-58703.401	35.229
64	162	Gd	-64280.401	4.009
65	162	Tb	-65675.958	36.372
66	162	Dy	-68181.478	0.767
67	162	Ho	-66041.541	3.166
68	162	Er	-66334.519	0.822
69	162	Tm	-61477.791	26.06
70	162	Yb	-59826.347	15.359
71	162	Lu	-52831.753	75.036
72	162	Hf	-49169.008	8.968
73	162	Ta	-39780.194	52.238
74	162	W	-33999.207	17.658
75	162	Re	-22501#	196#
76	162	Os	-14440#	300#
61	163	Pm	-43249#	400#
62	163	Sm	-50720#	298#
63	163	Eu	-56484.886	65.544
64	163	Gd	-61313.886	8.426
65	163	Tb	-64596.071	4.073
66	163	Dy	-66381.17	0.765
67	163	Ho	-66378.335	0.765
68	163	Er	-65167.723	4.639
69	163	Tm	-62728.723	5.524
70	163	Yb	-59299.094	15.364
71	163	Lu	-54791.409	27.945
72	163	Hf	-49263.682	24.778
73	163	Ta	-42534.629	38.061
74	163	W	-34908.193	52.751
75	163	Re	-26002.244	18.534
76	163	Os	-16192#	298#
61	164	Pm	-38870#	400#
62	164	Sm	-48102#	298#
63	164	Eu	-53381#	114#
64	164	Gd	-59774#	102#
65	164	Tb	-62077.965	100.003
66	164	Dy	-65967.965	0.767
67	164	Ho	-64981.503	1.528
68	164	Er	-65942.89	0.775
69	164	Tm	-61904.035	24.394
70	164	Yb	-61017.418	15.369
71	164	Lu	-54642.37	27.945
72	164	Hf	-51818.505	15.82
73	164	Ta	-43282.8	27.945
74	164	W	-38235.759	9.674
75	164	Re	-27472.436	54.555
76	164	Os	-20422.106	149.919
77	164	Ir	-7344#	314#
62	165	Sm	-43808#	401#
63	165	Eu	-50724#	138#
64	165	Gd	-56453#	121#
65	165	Tb	-60566#	102#
66	165	Dy	-63612.606	0.769
67	165	Ho	-64899.006	1.01
68	165	Er	-64521.61	0.964
69	165	Tm	-62929.621	1.671
70	165	Yb	-60295.382	26.539
71	165	Lu	-56442.242	26.539
72	165	Hf	-51635.507	27.945
73	165	Ta	-45847.853	13.863
74	165	W	-38861.022	24.977
75	165	Re	-30659.776	23.594
76	165	Os	-21795#	196#
77	165	Ir	-11593#	158#
62	166	Sm	-40730#	400#
63	166	Eu	-47208#	358#
64	166	Gd	-54530#	196#
65	166	Tb	-57884.789	70.005
66	166	Dy	-62584.789	0.867
67	166	Ho	-63071.329	1.01
68	166	Er	-64926.042	1.165
69	166	Tm	-61888.375	11.606
70	166	Yb	-61595.74	7.101
71	166	Lu	-56020.981	29.808
72	166	Hf	-53858.983	27.945
73	166	Ta	-46097.775	27.945
74	166	W	-41888.031	9.478
75	166	Re	-31893.478	72.31
76	166	Os	-25431.517	17.966
77	166	Ir	-13354#	196#
78	166	Pt	-4730#	300#
63	167	Eu	-44010#	400#
64	167	Gd	-50813#	298#
65	167	Tb	-55927#	196#
66	167	Dy	-59930.626	60.228
67	167	Ho	-62280.626	5.234
68	167	Er	-63291.18	1.166
69	167	Tm	-62543.641	1.298
70	167	Yb	-60590.576	3.981
71	167	Lu	-57501.125	31.671
72	167	Hf	-53467.756	27.945
73	167	Ta	-48351.059	27.945
74	167	W	-42098.058	18.261
75	167	Re	-34831#	40#
76	167	Os	-26501.993	72.682
77	167	Ir	-17072.44	18.346
78	167	Pt	-6612#	302#
63	168	Eu	-39740#	500#
64	168	Gd	-48363#	401#
65	168	Tb	-52723#	298#
66	168	Dy	-58559.566	140.009
67	168	Ho	-60061.171	30.023
68	168	Er	-62991.171	1.168
69	168	Tm	-61312.921	1.709
70	168	Yb	-61581.901	1.195
71	168	Lu	-57067.85	39.266
72	168	Hf	-55360.552	27.945
73	168	Ta	-48393.908	27.945
74	168	W	-44893.109	13.271
75	168	Re	-35794.885	30.821
76	168	Os	-29995.213	9.904
77	168	Ir	-18666.226	55.216
78	168	Pt	-11007.46	149.951
64	169	Gd	-44153#	503#
65	169	Tb	-50329#	298#
66	169	Dy	-55597.177	300.67
67	169	Ho	-58797.177	20.06
68	169	Er	-60923.104	1.179
69	169	Tm	-61275.212	0.812
70	169	Yb	-60377.563	1.205
71	169	Lu	-58084.563	3.233
72	169	Hf	-54716.889	27.945
73	169	Ta	-50290.43	27.945
74	169	W	-44917.873	15.436
75	169	Re	-38409.232	11.374
76	169	Os	-30722.691	25.167
77	169	Ir	-22093.839	23.308
78	169	Pt	-12512#	196#
79	169	Au	-1788#	298#
64	170	Gd	-41380#	596#
65	170	Tb	-46724#	401#
66	170	Dy	-53663#	196#
67	170	Ho	-56238.681	50.024
68	170	Er	-60108.681	1.546
69	170	Tm	-59795.853	0.801
70	170	Yb	-60763.919	0.01
71	170	Lu	-57306.224	16.843
72	170	Hf	-56253.854	27.945
73	170	Ta	-50137.665	27.945
74	170	W	-47290.832	13.195
75	170	Re	-38913.193	23.109
76	170	Os	-33926.247	9.773
77	170	Ir	-23360#	89#
78	170	Pt	-16299.193	18.247
79	170	Au	-3752#	196#
65	171	Tb	-44032#	503#
66	171	Dy	-50189#	298#
67	171	Ho	-54518.956	600.002
68	171	Er	-57718.956	1.557
69	171	Tm	-59210.298	0.972
70	171	Yb	-59306.81	0.013
71	171	Lu	-57828.395	1.862
72	171	Hf	-55431.345	28.876
73	171	Ta	-51720.273	27.945
74	171	W	-47086.09	27.945
75	171	Re	-41250.28	27.945
76	171	Os	-34301.942	17.823
77	171	Ir	-26412.025	38.466
78	171	Pt	-17469.702	72.747
79	171	Au	-7562.295	20.713
80	171	Hg	3480#	303#
65	172	Tb	-39850#	503#
66	172	Dy	-48009#	298#
67	172	Ho	-51484#	196#
68	172	Er	-56483.612	4.008
69	172	Tm	-57374.379	5.503
70	172	Yb	-59255.446	0.014
71	172	Lu	-56735.98	2.336
72	172	Hf	-56402.226	24.428
73	172	Ta	-51329.977	27.945
74	172	W	-49097.186	27.945
75	172	Re	-41537.106	38.995
76	172	Os	-37243.842	12.782
77	172	Ir	-27379.369	32.402
78	172	Pt	-21106.92	10.377
79	172	Au	-9318.006	56.158
80	172	Hg	-1058.744	150.079
66	173	Dy	-43939#	401#
67	173	Ho	-49351#	298#
68	173	Er	-53654#	196#
69	173	Tm	-56256.059	4.4
70	173	Yb	-57551.225	0.011
71	173	Lu	-56880.916	1.567
72	173	Hf	-55411.784	27.945
73	173	Ta	-52396.538	27.945
74	173	W	-48727.383	27.945
75	173	Re	-43553.865	27.945
76	173	Os	-37438.257	14.959
77	173	Ir	-30268.435	11.026
78	173	Pt	-21942.911	55.977
79	173	Au	-12832.44	22.784
80	173	Hg	-2710#	196#
66	174	Dy	-41370#	503#
67	174	Ho	-45690#	298#
68	174	Er	-51949#	298#
69	174	Tm	-53864.512	44.721
70	174	Yb	-56944.512	0.011
71	174	Lu	-55570.195	1.567
72	174	Hf	-55844.481	2.259
73	174	Ta	-51740.766	27.945
74	174	W	-50227.088	27.945
75	174	Re	-43673.096	27.945
76	174	Os	-39995.416	10.254
77	174	Ir	-30863.492	24.322
78	174	Pt	-25318.163	10.351
79	174	Au	-14235#	89#
80	174	Hg	-6641.009	19.211
67	175	Ho	-43203#	401#
68	175	Er	-48652#	401#
69	175	Tm	-52310.549	50
70	175	Yb	-54695.549	0.071
71	175	Lu	-55165.582	1.207
72	175	Hf	-54481.662	2.282
73	175	Ta	-52408.647	27.945
74	175	W	-49632.795	27.945
75	175	Re	-45288.307	27.945
76	175	Os	-40105.376	11.775
77	175	Ir	-33394.506	12.384
78	175	Pt	-25713.466	18.185
79	175	Au	-17403.955	38.64
80	175	Hg	-7972.576	72.896
67	176	Ho	-39290#	503#
68	176	Er	-46631#	401#
69	176	Tm	-49371.314	100
70	176	Yb	-53491.314	0.015
71	176	Lu	-53382.236	1.212
72	176	Hf	-54576.321	1.481
73	176	Ta	-51365.374	30.739
74	176	W	-50641.603	27.945
75	176	Re	-45062.885	27.945
76	176	Os	-42097.94	27.945
77	176	Ir	-33878.326	16.75
78	176	Pt	-28933.867	12.724
79	176	Au	-18520.963	33.185
80	176	Hg	-11784.95	11.119
81	176	Tl	581.594	75.086
68	177	Er	-42858#	503#
69	177	Tm	-47469#	298#
70	177	Yb	-50986.397	0.22
71	177	Lu	-52383.806	1.22
72	177	Hf	-52880.616	1.408
73	177	Ta	-51714.616	3.314
74	177	W	-49701.726	27.945
75	177	Re	-46269.17	27.945
76	177	Os	-41956.462	14.613
77	177	Ir	-36047.421	19.76
78	177	Pt	-29370.444	14.988
79	177	Au	-21545.103	10.496
80	177	Hg	-12782.542	75.056
81	177	Tl	-3340.526	21.629
68	178	Er	-40260#	596#
69	178	Tm	-44116#	401#
70	178	Yb	-49695.475	10
71	178	Lu	-50337.784	2.251
72	178	Hf	-52435.236	1.412
73	178	Ta	-50598#	52#
74	178	W	-50406.936	15.199
75	178	Re	-45653.453	27.945
76	178	Os	-43544.27	13.632
77	178	Ir	-36251.884	19.76
78	178	Pt	-31997.519	10.133
79	178	Au	-22303.743	10.086
80	178	Hg	-16315.901	10.77
81	178	Tl	-4790#	89#
82	178	Pb	3574.294	23.963
69	179	Tm	-41601#	503#
70	179	Yb	-46537#	196#
71	179	Lu	-49058.918	5.15
72	179	Hf	-50462.907	1.413
73	179	Ta	-50357.323	1.463
74	179	W	-49295.127	14.573
75	179	Re	-46584.28	24.639
76	179	Os	-43019.495	16.504
77	179	Ir	-38081.714	9.771
78	179	Pt	-32268.145	7.977
79	179	Au	-24988.567	11.696
80	179	Hg	-16928.134	27.267
81	179	Tl	-8268.495	38.793
82	179	Pb	2050.639	75.59
69	180	Tm	-37920#	503#
70	180	Yb	-44600#	298#
71	180	Lu	-46676.348	70.725
72	180	Hf	-49779.348	1.419
73	180	Ta	-48932.877	1.939
74	180	W	-49636.115	1.436
75	180	Re	-45837.359	21.392
76	180	Os	-44357.81	16.391
77	180	Ir	-37977.526	21.706
78	180	Pt	-34435.877	10.974
79	180	Au	-25625.509	4.786
80	180	Hg	-20250.447	12.649
81	180	Tl	-9386.647	60.01
82	180	Pb	-1941.38	12.396
69	181	Tm	-35170#	596#
70	181	Yb	-41088#	298#
71	181	Lu	-44797.41	125.752
72	181	Hf	-47402.831	1.42
73	181	Ta	-48438.311	1.403
74	181	W	-48233.818	1.445
75	181	Re	-46517.391	12.549
76	181	Os	-43549.963	25.338
77	181	Ir	-39463.028	5.245
78	181	Pt	-34381.511	13.689
79	181	Au	-27871.136	19.976
80	181	Hg	-20661.136	15.382
81	181	Tl	-12798.735	9.108
82	181	Pb	-3117.35	75.411
70	182	Yb	-38820#	401#
71	182	Lu	-41880#	196#
72	182	Hf	-46049.508	6.165
73	182	Ta	-46429.934	1.405
74	182	W	-48246.06	0.738
75	182	Re	-45446.06	101.983
76	182	Os	-44609.104	21.745
77	182	Ir	-39051.679	20.967
78	182	Pt	-36168.449	13.095
79	182	Au	-28300.768	20.26
80	182	Hg	-23576.922	9.79
81	182	Tl	-13327.927	11.839
82	182	Pb	-6825.112	12.098
70	183	Yb	-35100#	401#
71	183	Lu	-39716.11	80.108
72	183	Hf	-43282.796	30.034
73	183	Ta	-45292.796	1.419
74	183	W	-46365.58	0.737
75	183	Re	-45809.58	8.034
76	183	Os	-43664.043	49.76
77	183	Ir	-40203.311	24.398
78	183	Pt	-35772.487	15.533
79	183	Au	-30191.483	9.423
80	183	Hg	-23804.674	7.084
81	183	Tl	-16587.257	9.331
82	183	Pb	-7575.218	28.151
70	184	Yb	-32540#	503#
71	184	Lu	-36412#	298#
72	184	Hf	-41499.373	39.706
73	184	Ta	-42839.373	26.01
74	184	W	-45705.373	0.731
75	184	Re	-44219.634	4.275
76	184	Os	-44252.533	0.827
77	184	Ir	-39610.851	27.945
78	184	Pt	-37334.243	15.584
79	184	Au	-30318.71	22.275
80	184	Hg	-26348.965	10.062
81	184	Tl	-16883.242	10.02
82	184	Pb	-11051.522	12.806
83	184	Bi	1063.068	78.11
70	185	Yb	-28500#	503#
71	185	Lu	-33888#	298#
72	185	Hf	-38319.8	64.273
73	185	Ta	-41394.293	14.161
74	185	W	-43387.793	0.733
75	185	Re	-43819.027	0.818
76	185	Os	-42805.88	0.83
77	185	Ir	-40335.553	27.945
78	185	Pt	-36688.14	25.832
79	185	Au	-31858.143	2.608
80	185	Hg	-26183.666	13.639
81	185	Tl	-19757.741	20.674
82	185	Pb	-11541.22	16.175
83	185	Bi	-2236#	81#
71	186	Lu	-30210#	401#
72	186	Hf	-36424.21	51.232
73	186	Ta	-38607.528	60.012
74	186	W	-42508.528	1.212
75	186	Re	-41927.086	0.826
76	186	Os	-42999.943	0.761
77	186	Ir	-39172.346	16.526
